Date (GMT+1),Cross border electricity trading,Non-Renewable,Renewable,Load,"CO2 Emission Allowances, Auction DE"
2020-01-04T00:00+01:00,-11010.86,14073.47,39163.87,48789.61,25.33
2020-01-04T01:00+01:00,-11207.58,13940.71,37972.65,46574.62,25.33
2020-01-04T02:00+01:00,-10355.62,14523.52,36709.41,45663.2,25.33
2020-01-04T03:00+01:00,-8309.68,14617.94,36416.67,45277.11,25.33
2020-01-04T04:00+01:00,-8140.81,14065.91,37789.31,46088.27,25.33
2020-01-04T05:00+01:00,-10039.66,14465.78,39577.32,46622.46,25.33
2020-01-04T06:00+01:00,-10856.2,14655,41666.33,47058.98,25.33
2020-01-04T07:00+01:00,-10518.04,15234.18,42612.57,49918.15,25.33
2020-01-04T08:00+01:00,-12611.43,16163.91,43771.27,53055.88,25.33
2020-01-04T09:00+01:00,-13028.7,16838.77,46100.81,56442.29,25.33
2020-01-04T10:00+01:00,-12543.23,16217.82,48267.91,59194.43,25.33
2020-01-04T11:00+01:00,-13839.6,16615.97,49818.94,60810.38,25.33
2020-01-04T12:00+01:00,-13560.82,16701.6,50507.38,61593.07,25.33
2020-01-04T13:00+01:00,-13348.56,16487.73,49810.04,60323.34,25.33
2020-01-04T14:00+01:00,-12418.25,17194.12,48170.45,59182.33,25.33
2020-01-04T15:00+01:00,-11981.58,17647.27,45947.55,58821.79,25.33
2020-01-04T16:00+01:00,-11558.12,18468.55,44980.46,60053.44,25.33
2020-01-04T17:00+01:00,-10232.88,20092.23,43724.4,62655.36,25.33
2020-01-04T18:00+01:00,-9772.38,20468.22,41737.62,62563.13,25.33
2020-01-04T19:00+01:00,-9397.84,20227.01,38869.27,60297.84,25.33
2020-01-04T20:00+01:00,-8710.82,20460.76,36070.38,56566.43,25.33
2020-01-04T21:00+01:00,-8532.03,20260.93,32506.02,53958.25,25.33
2020-01-04T22:00+01:00,-8079.43,20781.52,28971.17,52399.58,25.33
2020-01-04T23:00+01:00,-6320.52,20740.29,26257.85,49480.37,25.33
2020-01-05T00:00+01:00,-5613.9,19461.57,23969.17,46485.59,25.33
2020-01-05T01:00+01:00,-5664.32,19287.86,22123.57,44290.62,25.33
2020-01-05T02:00+01:00,-4732.22,18620.13,20579.8,43683.48,25.33
2020-01-05T03:00+01:00,-4862.31,18690.82,19464.86,42706.99,25.33
2020-01-05T04:00+01:00,-3989.02,18847.4,18679.29,42686.34,25.33
2020-01-05T05:00+01:00,-4197.31,18927.03,18380.37,42193.04,25.33
2020-01-05T06:00+01:00,-5148.74,19294.13,18037.7,41307.18,25.33
2020-01-05T07:00+01:00,-4526.13,19890.24,17564.64,42713.58,25.33
2020-01-05T08:00+01:00,-2697,20460.42,17415.3,44934.35,25.33
2020-01-05T09:00+01:00,-1352.29,21227.48,18973.44,48232.94,25.33
2020-01-05T10:00+01:00,-433.48,21570.85,20865.61,51039.51,25.33
2020-01-05T11:00+01:00,203.28,21965.66,22301.57,53496.47,25.33
2020-01-05T12:00+01:00,-110.88,21700.39,22210.24,54076.5,25.33
2020-01-05T13:00+01:00,-1021.11,21656.43,21457.99,52730.1,25.33
2020-01-05T14:00+01:00,-148.01,21892.45,20470.15,51589,25.33
2020-01-05T15:00+01:00,-758.29,22190.58,19770.23,51713.76,25.33
2020-01-05T16:00+01:00,257.09,22499.68,20880.38,53442.23,25.33
2020-01-05T17:00+01:00,-726.06,23017.68,22864.03,57112.09,25.33
2020-01-05T18:00+01:00,-2264.27,23277.78,23968.19,57983.93,25.33
2020-01-05T19:00+01:00,-4373.26,23117.14,24056.15,56585.48,25.33
2020-01-05T20:00+01:00,-6137.51,22818.23,24861.66,54177.48,25.33
2020-01-05T21:00+01:00,-5810.61,23040.4,25491,52629.62,25.33
2020-01-05T22:00+01:00,-5305.75,22460.69,25376.01,52001.09,25.33
2020-01-05T23:00+01:00,-6192.6,21863.31,25182.11,48976.52,25.33
2020-01-06T00:00+01:00,-5861.68,21227.65,25492.78,46661.37,25.33
2020-01-06T01:00+01:00,-4842.14,20860.89,24815.58,45256.26,25.33
2020-01-06T02:00+01:00,-5447.86,20977.94,24337.18,44272.23,25.33
2020-01-06T03:00+01:00,-4224.89,20809.17,23978.25,44620.98,25.33
2020-01-06T04:00+01:00,-4126.36,21696.26,23996.2,45883.4,25.33
2020-01-06T05:00+01:00,-4401.08,23642.48,23559.73,48592.62,25.33
2020-01-06T06:00+01:00,-3627.44,25475.19,22791.43,53420.06,25.33
2020-01-06T07:00+01:00,-2020.59,27308.64,22025.03,58024.78,25.33
2020-01-06T08:00+01:00,-2304.66,28226.15,21591.05,61004.59,25.33
2020-01-06T09:00+01:00,-2810.48,28732.53,23534.24,62361.64,25.33
2020-01-06T10:00+01:00,-2755.8,28760.62,25966.33,63451.55,25.33
2020-01-06T11:00+01:00,-2478.7,29167.84,27271.15,64516.32,25.33
2020-01-06T12:00+01:00,-3290.15,29075.14,28208.57,64468.91,25.33
2020-01-06T13:00+01:00,-2671.24,28625.22,27493.62,63465.93,25.33
2020-01-06T14:00+01:00,-2775.75,29092.18,25273.37,62407.15,25.33
2020-01-06T15:00+01:00,-216.71,29224.67,22329.6,62142.95,25.33
2020-01-06T16:00+01:00,447.3,29508.71,22011.24,63548.71,25.33
2020-01-06T17:00+01:00,-1164.95,30117.94,24083.2,67067.97,25.33
2020-01-06T18:00+01:00,-2644.86,30347.41,25569.3,67473.48,25.33
2020-01-06T19:00+01:00,-5175.63,30605.31,26571.09,65964.94,25.33
2020-01-06T20:00+01:00,-5941.06,29739.1,27626.65,62301.62,25.33
2020-01-06T21:00+01:00,-5736.16,27714.99,28250.26,59738.32,25.33
2020-01-06T22:00+01:00,-6876.6,26765.76,28509.83,57347.67,25.33
2020-01-06T23:00+01:00,-6719,24804.6,28853.1,53740.84,25.33
2020-01-07T00:00+01:00,-8839.03,24067.33,29384.47,51349.11,25.33
2020-01-07T01:00+01:00,-8834.29,24209.23,28862.32,50157,25.33
2020-01-07T02:00+01:00,-8005.81,23450.06,28480.49,49379.95,25.33
2020-01-07T03:00+01:00,-7218.06,23051.13,28569.72,49653.81,25.33
2020-01-07T04:00+01:00,-7307.8,24067.08,28571.43,50977.23,25.33
2020-01-07T05:00+01:00,-7258.58,26275.57,28160.29,54316.78,25.33
2020-01-07T06:00+01:00,-6361.66,30776.02,27567.85,61669.13,25.33
2020-01-07T07:00+01:00,-6200.31,34538.51,26480.6,67947.94,25.33
2020-01-07T08:00+01:00,-4046.69,35317.03,24630.81,70352.58,25.33
2020-01-07T09:00+01:00,-4476.44,36322.91,22840.95,70582.81,25.33
2020-01-07T10:00+01:00,-2290.08,36214.89,22230.45,70755.5,25.33
2020-01-07T11:00+01:00,-514.55,35866.82,22142.6,71269.09,25.33
2020-01-07T12:00+01:00,-260.21,35220.73,24655.54,70871.36,25.33
2020-01-07T13:00+01:00,-1270.09,35011.92,26418.23,70839.1,25.33
2020-01-07T14:00+01:00,-3653.99,35522.9,26215.28,70410.64,25.33
2020-01-07T15:00+01:00,-2427.15,35436.22,25344.41,69535.83,25.33
2020-01-07T16:00+01:00,-2566.4,35898.95,25727.01,70192.6,25.33
2020-01-07T17:00+01:00,-3786.63,35965.66,28565.71,72724.04,25.33
2020-01-07T18:00+01:00,-5632.71,35305.79,30742.46,72438.9,25.33
2020-01-07T19:00+01:00,-6680.08,33934.6,32507.93,70977.41,25.33
2020-01-07T20:00+01:00,-8293.76,31238.4,34119.61,67162.33,25.33
2020-01-07T21:00+01:00,-7461.33,28411.65,35104.13,63840.23,25.33
2020-01-07T22:00+01:00,-8071.68,26263.26,35125.69,60756.5,25.33
2020-01-07T23:00+01:00,-7388.47,21895.53,36010.51,56981.22,25.33
2020-01-08T00:00+01:00,-6938.43,19282.85,37168.44,54547.18,25.33
2020-01-08T01:00+01:00,-8439.06,18510.85,38077.47,53156.51,25.33
2020-01-08T02:00+01:00,-8866.09,17908.44,38651.31,51997.35,25.33
2020-01-08T03:00+01:00,-8665.24,17760.36,38520.91,52059.8,25.33
2020-01-08T04:00+01:00,-7964.24,18295.24,38123.77,53364.32,25.33
2020-01-08T05:00+01:00,-6847.68,21231.35,38091.51,56504.6,25.33
2020-01-08T06:00+01:00,-5693.64,25074.7,38103.23,64152.55,25.33
2020-01-08T07:00+01:00,-7738.52,31122.19,38556.34,70538.65,25.33
2020-01-08T08:00+01:00,-7809.2,33158.21,38585.71,73452.08,25.33
2020-01-08T09:00+01:00,-7935.93,33997.77,39081.29,73429.58,25.33
2020-01-08T10:00+01:00,-8596.94,34937.87,39593.6,74463.19,25.33
2020-01-08T11:00+01:00,-9226.92,35676.43,39068.05,74707.98,25.33
2020-01-08T12:00+01:00,-7672.82,35719.35,37316.04,74302.54,25.33
2020-01-08T13:00+01:00,-6956.67,36135.74,34915.28,73627.3,25.33
2020-01-08T14:00+01:00,-7101.21,36785.75,32008.65,72406.03,25.33
2020-01-08T15:00+01:00,-7124.82,36999.97,28494.26,71548.77,25.33
2020-01-08T16:00+01:00,-5106.8,37470.95,25317.55,71377.7,25.33
2020-01-08T17:00+01:00,-2545.14,38027.77,23355.24,72862.02,25.33
2020-01-08T18:00+01:00,-2241.86,37946.82,22032.08,72094.44,25.33
2020-01-08T19:00+01:00,-2146.15,37775.76,21124.3,69933.2,25.33
2020-01-08T20:00+01:00,-4062.53,37138.36,20134.55,65906.24,25.33
2020-01-08T21:00+01:00,-3843.97,36601.12,18969.43,62059.54,25.33
2020-01-08T22:00+01:00,-3024.82,34827.23,17558.13,58702.86,25.33
2020-01-08T23:00+01:00,-3866.99,32198.44,16105.13,54205.34,25.33
2020-01-09T00:00+01:00,-2769.94,29873.03,14813.54,50215.95,25.33
2020-01-09T01:00+01:00,-2429.47,28521.48,14027.13,48286.92,25.33
2020-01-09T02:00+01:00,-129.88,27813.41,14146.5,47858.46,25.33
2020-01-09T03:00+01:00,765.2,26956.78,15046,48083.14,25.33
2020-01-09T04:00+01:00,1597.51,26032.54,16603.2,49734.25,25.33
2020-01-09T05:00+01:00,-722.13,27708.38,18439.98,53417.9,25.33
2020-01-09T06:00+01:00,-1043.46,31030.11,21266.1,61802.59,25.33
2020-01-09T07:00+01:00,-1714.61,32079.01,24905.31,68198.74,25.33
2020-01-09T08:00+01:00,-3553.38,31722.71,29298.4,70819.22,25.33
2020-01-09T09:00+01:00,-4504.84,29695.66,34347,71494.72,25.33
2020-01-09T10:00+01:00,-6563.89,29358.85,38616.26,72617.39,25.33
2020-01-09T11:00+01:00,-7709.82,29284.86,41571.83,73764.27,25.33
2020-01-09T12:00+01:00,-8557.64,27294.68,43931.2,73326.74,25.33
2020-01-09T13:00+01:00,-8198.41,26294.47,44348.39,72967.46,25.33
2020-01-09T14:00+01:00,-7708.55,26051.15,42393.88,71586.75,25.33
2020-01-09T15:00+01:00,-6690.29,26680.62,40149.05,71208.28,25.33
2020-01-09T16:00+01:00,-6842.29,28743.21,38111.76,71581.62,25.33
2020-01-09T17:00+01:00,-6336.25,30174.07,37376.41,73868.63,25.33
2020-01-09T18:00+01:00,-7193.15,30889.42,36845.42,73439.61,25.33
2020-01-09T19:00+01:00,-7080.46,30793.74,35873.43,71518,25.33
2020-01-09T20:00+01:00,-6682.21,27822.32,34719.9,67669.7,25.33
2020-01-09T21:00+01:00,-5220.17,25217.12,32399.4,63628.34,25.33
2020-01-09T22:00+01:00,-5026.95,23886.81,29982.33,59774.12,25.33
2020-01-09T23:00+01:00,-5838.27,22766.29,29046.99,55429.25,25.33
2020-01-10T00:00+01:00,-5481.71,22496.58,28575.79,51908.07,25.33
2020-01-10T01:00+01:00,-6921.48,21799.7,29316.63,50144.52,25.33
2020-01-10T02:00+01:00,-7927.68,21034.12,30356.29,49558.75,25.33
2020-01-10T03:00+01:00,-6828.81,20552.2,30748.52,49974.63,25.33
2020-01-10T04:00+01:00,-6763.5,20806.7,30867.63,51504.34,25.33
2020-01-10T05:00+01:00,-7738.22,23770.44,31817.27,54909.61,25.33
2020-01-10T06:00+01:00,-5922.46,26271.16,33805.65,62268.88,25.33
2020-01-10T07:00+01:00,-5685.98,28576.87,34187.94,68430.85,25.33
2020-01-10T08:00+01:00,-5899.92,29607.4,34774.02,71157.9,25.33
2020-01-10T09:00+01:00,-8368.36,30240,36715.91,71222.94,25.33
2020-01-10T10:00+01:00,-8663.7,30531.4,38738.94,71666.22,25.33
2020-01-10T11:00+01:00,-8006.89,30150.33,40884.1,72149,24.69
2020-01-10T12:00+01:00,-9171.07,29836.96,42556.55,71878.16,24.48
2020-01-10T13:00+01:00,-8399.41,29427.34,41211.64,70430.83,24.48
2020-01-10T14:00+01:00,-7868.8,29880.96,38923.26,68960.17,24.48
2020-01-10T15:00+01:00,-7465.55,30282.6,37564.06,68485.4,24.48
2020-01-10T16:00+01:00,-7529.45,30528.3,37914.65,69567.93,24.48
2020-01-10T17:00+01:00,-7098.93,30070.86,37197.94,71956.49,24.48
2020-01-10T18:00+01:00,-7762.13,30671.94,34843.04,70941.06,24.48
2020-01-10T19:00+01:00,-7089.61,30464.83,31854.31,68558.19,24.48
2020-01-10T20:00+01:00,-8066.7,29614.25,30557.7,64438.56,24.48
2020-01-10T21:00+01:00,-6148.34,27976.99,29513.6,60702.71,24.48
2020-01-10T22:00+01:00,-7014.45,27091.07,27253.18,57729.57,24.48
2020-01-10T23:00+01:00,-6656.6,25332.25,26101.46,54074.88,24.48
2020-01-11T00:00+01:00,-8447.41,25011.63,25376.81,50365.87,24.48
2020-01-11T01:00+01:00,-7771.43,24240.21,23965.82,48228.92,24.48
2020-01-11T02:00+01:00,-6820.72,23605.34,23447.82,47576.09,24.48
2020-01-11T03:00+01:00,-4556.22,23132.41,23845.88,47689.76,24.48
2020-01-11T04:00+01:00,-3285.81,22392.18,24079.16,48059.66,24.48
2020-01-11T05:00+01:00,-4206.86,22499.22,24192.69,47468.2,24.48
2020-01-11T06:00+01:00,-5220.74,22485.74,25067.96,48144.38,24.48
2020-01-11T07:00+01:00,-4449.74,23137.99,23938.77,51067.71,24.48
2020-01-11T08:00+01:00,-4562.5,25304.91,24327.18,54411.34,24.48
2020-01-11T09:00+01:00,-5133.47,26142.07,26616.32,57510.56,24.48
2020-01-11T10:00+01:00,-6874.78,26133.67,29670.2,59470.76,24.48
2020-01-11T11:00+01:00,-6297.92,25764.34,32865.72,60777.68,24.48
2020-01-11T12:00+01:00,-7773.06,25075.93,34636.96,60677.2,24.48
2020-01-11T13:00+01:00,-6896.54,23505.28,35162.91,59709.6,24.48
2020-01-11T14:00+01:00,-7179.19,23194.57,34260.14,58033.9,24.48
2020-01-11T15:00+01:00,-6375.68,24041.72,32084.46,57903.36,24.48
2020-01-11T16:00+01:00,-6142.25,25569.74,32085.83,59464.66,24.48
2020-01-11T17:00+01:00,-7476,26769.09,33670.61,63321.62,24.48
2020-01-11T18:00+01:00,-9616.97,26655.52,35219.17,63819.51,24.48
2020-01-11T19:00+01:00,-9862.05,25638.55,36096.51,62058,24.48
2020-01-11T20:00+01:00,-9775.89,23003.82,37096.85,58855.07,24.48
2020-01-11T21:00+01:00,-9946.32,20936.27,37177.6,56306.58,24.48
2020-01-11T22:00+01:00,-9044.25,19799.4,36326.87,54965.77,24.48
2020-01-11T23:00+01:00,-9150.58,17580.63,36336.54,52144.79,24.48
2020-01-12T00:00+01:00,-9411.12,16084.05,35985.45,49758.16,24.48
2020-01-12T01:00+01:00,-9764.27,15274.39,35628.74,47868.17,24.48
2020-01-12T02:00+01:00,-9369.21,15014.05,35566.41,46822.04,24.48
2020-01-12T03:00+01:00,-9570.62,15187.31,35972.3,46177.44,24.48
2020-01-12T04:00+01:00,-9816.26,14884.78,36243.14,46319.01,24.48
2020-01-12T05:00+01:00,-10489.8,14952.93,36621.22,46212.63,24.48
2020-01-12T06:00+01:00,-12227.96,14978.59,37510.48,45964.08,24.48
2020-01-12T07:00+01:00,-13374.45,15590.39,38280.27,47605.23,24.48
2020-01-12T08:00+01:00,-12109.47,16089.74,39060.9,50793.67,24.48
2020-01-12T09:00+01:00,-13262.31,16366.79,41781.85,53795,24.48
2020-01-12T10:00+01:00,-14423.45,16138.65,45285.01,56483.33,24.48
2020-01-12T11:00+01:00,-14920.88,16289.04,46552.32,58610.85,24.48
2020-01-12T12:00+01:00,-14253.49,16459.65,47439.34,58593.37,24.48
2020-01-12T13:00+01:00,-15672.54,16495.18,46702.88,57061.36,24.48
2020-01-12T14:00+01:00,-14338.84,17022.29,45076.5,55879.12,24.48
2020-01-12T15:00+01:00,-12667.35,17211.97,42907.92,56075.8,24.48
2020-01-12T16:00+01:00,-13486.94,18313.62,42213.12,57535.75,24.48
2020-01-12T17:00+01:00,-12529,20180.07,43000.38,61424.58,24.48
2020-01-12T18:00+01:00,-12931.29,20807.76,42957.18,62349.91,24.48
2020-01-12T19:00+01:00,-12870.13,20647.44,42915.4,60609.61,24.48
2020-01-12T20:00+01:00,-12697.24,19478.23,43242.46,57934.62,24.48
2020-01-12T21:00+01:00,-13216.79,19103.85,42955.81,56414.81,24.48
2020-01-12T22:00+01:00,-14207.81,19653.94,40586.75,55870.24,24.48
2020-01-12T23:00+01:00,-14146.13,19631.16,37965.51,52346.05,24.48
2020-01-13T00:00+01:00,-9658.7,18338.89,34490.37,49728.06,24.48
2020-01-13T01:00+01:00,-11159.43,19059.45,31773.68,47371.55,24.48
2020-01-13T02:00+01:00,-8149.85,18735.31,28432.76,46591.4,24.48
2020-01-13T03:00+01:00,-5935.98,19412.98,25482.26,46434.28,24.48
2020-01-13T04:00+01:00,-5210.9,21186.65,23782.99,48063.58,24.48
2020-01-13T05:00+01:00,-4182.72,24847.79,23140.78,52853.27,24.48
2020-01-13T06:00+01:00,-1078.98,29129.68,22621.27,61797.6,24.48
2020-01-13T07:00+01:00,232.45,32339.35,21985.54,69092.43,24.48
2020-01-13T08:00+01:00,1057.7,34005.78,22385.46,71994.62,24.48
2020-01-13T09:00+01:00,-459.26,34617.95,22716.36,72169.68,24.48
2020-01-13T10:00+01:00,-1204,34946.23,24240.02,72512.49,24.48
2020-01-13T11:00+01:00,249.33,34750.63,25486.03,73361.93,24.48
2020-01-13T12:00+01:00,-681.08,34914.93,25779.09,72864.61,24.48
2020-01-13T13:00+01:00,1498.07,35159.97,24765.14,72173.73,24.48
2020-01-13T14:00+01:00,1712.03,34438.17,23413.42,70926.9,24.48
2020-01-13T15:00+01:00,2140.06,33974.71,21649.12,69754.78,24.48
2020-01-13T16:00+01:00,1487.77,34012.81,21947.87,70381.96,24.48
2020-01-13T17:00+01:00,689.2,34144.03,25207.46,73642.01,24.48
2020-01-13T18:00+01:00,-1268.17,34099.4,28795.92,73908.88,24.48
2020-01-13T19:00+01:00,-2736.91,32390.01,31466.88,72145.68,24.48
2020-01-13T20:00+01:00,-1798.01,27969.91,33776.42,68041.61,24.48
2020-01-13T21:00+01:00,-4246.08,24772.7,35932.82,64628.23,24.48
2020-01-13T22:00+01:00,-7753.5,22970.08,36781.79,61345.88,24.48
2020-01-13T23:00+01:00,-8778.57,20862.73,38290.96,57409.91,24.48
2020-01-14T00:00+01:00,-7420.17,17394.99,39384.43,55170.64,24.48
2020-01-14T01:00+01:00,-9298.2,16340.59,41283.53,53685.89,24.48
2020-01-14T02:00+01:00,-9824.61,15635.88,42927.34,52890.69,24.48
2020-01-14T03:00+01:00,-10777.8,15458.96,44157.5,53649.07,24.48
2020-01-14T04:00+01:00,-10668.61,15845.18,44459.09,55265.92,24.48
2020-01-14T05:00+01:00,-9263.9,16994.44,45470.23,58908.13,24.48
2020-01-14T06:00+01:00,-7607.4,19274.96,47706.27,66790.13,24.48
2020-01-14T07:00+01:00,-6923.13,21849.63,47997.05,73220.47,24.48
2020-01-14T08:00+01:00,-7542.41,23778.98,48204.57,74996.38,24.48
2020-01-14T09:00+01:00,-8364.37,23767.54,49938.3,74648.12,24.48
2020-01-14T10:00+01:00,-8194.32,22801.96,51372.95,74875.5,24.48
2020-01-14T11:00+01:00,-7435.1,22110.14,52006.92,75137.11,24.48
2020-01-14T12:00+01:00,-7568.96,21207.75,52266.03,74454.41,24.48
2020-01-14T13:00+01:00,-7075.99,21091.61,50559.87,74127.66,24.48
2020-01-14T14:00+01:00,-7727.62,22000.01,47308.62,72631.57,24.48
2020-01-14T15:00+01:00,-6959.04,22728.67,44779.92,72200.4,24.48
2020-01-14T16:00+01:00,-7188.45,22988.9,44428.46,72435.46,24.48
2020-01-14T17:00+01:00,-6833.82,23664.88,45826.23,75287.94,24.48
2020-01-14T18:00+01:00,-7595.9,22574.24,46237.7,75417.68,24.48
2020-01-14T19:00+01:00,-7724,21133.51,46810.11,73563.24,24.48
2020-01-14T20:00+01:00,-7914.64,20244.23,47090.36,69676.21,24.48
2020-01-14T21:00+01:00,-7962.05,18920.2,46872.86,65966.04,24.48
2020-01-14T22:00+01:00,-8467.76,17390.68,45611.27,62313.56,24.48
2020-01-14T23:00+01:00,-9641.03,16133.04,46035.52,58373.09,24.48
2020-01-15T00:00+01:00,-8894.12,14564.55,45508.89,55373.38,24.48
2020-01-15T01:00+01:00,-10853.18,14442.41,44787.12,52813.27,24.48
2020-01-15T02:00+01:00,-10434.81,14018.83,44138.24,52233.35,24.48
2020-01-15T03:00+01:00,-9781.2,14256.68,43258.36,52418.17,24.48
2020-01-15T04:00+01:00,-8292.2,14800.67,43182.43,54278.33,24.48
2020-01-15T05:00+01:00,-6574.97,15296.96,43245.83,57696.74,24.48
2020-01-15T06:00+01:00,-5282.09,18417.28,44395.43,65360.87,24.48
2020-01-15T07:00+01:00,-3844.1,21853.95,44060.2,71927.14,24.48
2020-01-15T08:00+01:00,-5309.49,22277.71,43750.11,73864.42,24.48
2020-01-15T09:00+01:00,-7292.95,22278.68,45909.89,73044.56,24.48
2020-01-15T10:00+01:00,-7156.86,21414.52,49951.02,73641.5,24.48
2020-01-15T11:00+01:00,-9107.92,20269.61,52693.4,73803.82,24.48
2020-01-15T12:00+01:00,-9095.6,20078.81,52782.62,72253.79,24.48
